user,retain
66137,0
66138,1
66139,1
66140,0
66141,0
66142,0
66143,1
66144,1
66145,0
66146,0
66147,1
66148,1
66149,1
66150,1
66151,1
66152,0
66153,1
66154,1
66155,1
66156,1
66157,1
66158,0
66159,0
66160,1
66161,1
66162,0
66163,0
66164,0
66165,1
66166,0
66167,0
66168,1
66169,1
66170,0
66171,0
66172,0
66173,1
66174,0
66175,1
66176,1
66177,1
66178,1
66179,1
66180,0
66181,0
66182,0
66183,0
66184,0
66185,1
66186,0
66187,1
66188,1
66189,1
66190,0
66191,0
66192,0
66193,1
66194,1
66195,0
66196,0
66197,0
66198,1
66199,1
66200,0
66201,0
66202,1
66203,0
66204,1
66205,0
66206,0
66207,0
66208,1
66209,1
66210,0
66211,1
66212,0
66213,0
66214,0
66215,1
66216,0
66217,1
66218,1
66219,1
66220,0
66221,0
66222,1
66223,0
66224,0
66225,0
66226,0
66227,0
66228,1
66229,0
66230,0
66231,1
66232,1
66233,1
66234,1
66235,1
66236,1
66237,1
66238,0
66239,1
66240,0
66241,0
66242,0
66243,0
66244,1
66245,1
66246,0
66247,0
66248,1
66249,0
66250,0
66251,0
66252,0
66253,0
66254,0
66255,0
66256,0
66257,0
66258,0
66259,1
66260,0
66261,1
66262,0
66263,1
66264,1
66265,0
66266,0
66267,1
66268,0
66269,0
66270,1
66271,1
66272,1
66273,0
66274,0
66275,1
66276,0
66277,0
66278,0
66279,0
66280,0
66281,1
66282,0
66283,1
66284,0
66285,1
66286,0
66287,0
66288,1
66289,0
66290,0
66291,1
66292,1
66293,1
66294,1
66295,0
66296,0
66297,1
66298,0
66299,0
66300,0
66301,0
66302,0
66303,0
66304,1
66305,0
66306,1
66307,1
66308,1
66309,0
66310,1
66311,1
66312,0
66313,0
66314,0
66315,1
66316,0
66317,0
66318,1
66319,1
66320,0
66321,0
66322,1
66323,1
66324,0
66325,1
66326,1
66327,1
66328,0
66329,0
66330,0
66331,1
66332,0
66333,0
66334,0
66335,0
66336,1
66337,1
66338,0
66339,0
66340,1
66341,1
66342,0
66343,1
66344,0
66345,1
66346,1
66347,0
66348,0
66349,1
66350,0
66351,1
66352,1
66353,0
66354,0
66355,0
66356,0
66357,1
66358,0
66359,1
66360,0
66361,0
66362,0
66363,1
66364,0
66365,0
66366,0
66367,0
66368,0
66369,0
66370,0
66371,1
66372,0
66373,0
66374,0
66375,1
66376,0
66377,0
66378,1
66379,1
66380,1
66381,1
66382,0
66383,0
66384,1
66385,0
66386,1
66387,1
66388,1
66389,0
66390,1
66391,0
66392,0
66393,0
66394,0
66395,1
66396,1
66397,0
66398,0
66399,1
66400,0
66401,1
66402,0
66403,1
66404,1
66405,0
66406,0
66407,1
66408,0
66409,1
66410,0
66411,0
66412,1
66413,0
66414,0
66415,0
66416,1
66417,0
66418,0
66419,0
66420,0
66421,1
66422,0
66423,0
66424,1
66425,0
66426,1
66427,0
66428,0
66429,0
66430,0
66431,0
66432,1
66433,0
66434,1
66435,0
66436,0
66437,1
66438,0
66439,1
66440,0
66441,1
66442,1
66443,0
66444,1
66445,0
66446,1
66447,0
66448,0
66449,0
66450,1
66451,1
66452,0
66453,0
66454,0
66455,0
66456,0
66457,0
66458,0
66459,0
66460,1
66461,0
66462,0
66463,0
66464,0
66465,0
66466,0
66467,1
66468,0
66469,0
66470,0
66471,0
66472,1
66473,0
66474,1
66475,0
66476,1
66477,0
66478,0
66479,1
66480,0
66481,1
66482,0
66483,0
66484,1
66485,1
66486,1
66487,0
66488,1
66489,1
66490,0
66491,0
66492,0
66493,0
66494,1
66495,1
66496,0
66497,1
66498,0
66499,1
66500,0
66501,1
66502,0
66503,0
66504,0
66505,0
66506,1
66507,1
66508,1
66509,1
66510,1
66511,0
66512,1
66513,0
66514,0
66515,1
66516,1
66517,0
66518,1
66519,1
66520,0
66521,1
66522,1
66523,0
66524,0
66525,0
66526,0
66527,1
66528,0
66529,0
66530,0
66531,1
66532,0
66533,1
66534,0
66535,0
66536,1
66537,1
66538,0
66539,1
66540,0
66541,0
66542,1
66543,0
66544,1
66545,1
66546,1
66547,0
66548,0
66549,0
66550,0
66551,0
66552,0
66553,1
66554,1
66555,0
66556,1
66557,0
66558,0
66559,0
66560,0
66561,0
66562,1
66563,0
66564,1
66565,1
66566,1
66567,1
66568,1
66569,0
66570,1
66571,1
66572,0
66573,1
66574,0
66575,1
66576,1
66577,0
66578,1
66579,0
66580,1
66581,0
66582,1
66583,0
66584,0
66585,1
66586,0
66587,0
66588,0
66589,0
66590,0
66591,0
66592,1
66593,0
66594,1
66595,0
66596,0
66597,0
66598,1
66599,0
66600,1
66601,1
66602,1
66603,0
66604,1
66605,0
66606,0
66607,0
66608,0
66609,0
66610,1
66611,1
66612,0
66613,0
66614,0
66615,1
66616,1
66617,0
66618,0
66619,1
66620,0
66621,1
66622,0
66623,0
66624,0
66625,0
66626,0
66627,0
66628,1
66629,1
66630,0
66631,0
66632,1
66633,0
66634,1
66635,1
66636,0
66637,0
66638,1
66639,0
66640,1
66641,0
66642,0
66643,1
66644,1
66645,1
66646,0
66647,1
66648,1
66649,0
66650,0
66651,0
66652,0
66653,1
66654,0
66655,1
66656,1
66657,0
66658,1
66659,0
66660,0
66661,0
66662,0
66663,0
66664,0
66665,0
66666,1
66667,1
66668,1
66669,0
66670,0
66671,0
66672,1
66673,0
66674,0
66675,0
66676,0
66677,0
66678,0
66679,0
66680,1
66681,0
66682,1
66683,0
66684,1
66685,0
66686,0
66687,0
66688,1
66689,1
66690,1
66691,0
66692,1
66693,0
66694,1
66695,0
66696,1
66697,1
66698,0
66699,0
66700,0
66701,1
66702,0
66703,0
66704,0
66705,1
66706,0
66707,0
66708,0
66709,0
66710,1
66711,0
66712,0
66713,0
66714,1
66715,0
66716,0
66717,1
66718,1
66719,0
66720,0
66721,0
66722,1
66723,0
66724,1
66725,1
66726,0
66727,0
66728,0
66729,0
66730,1
66731,1
66732,0
66733,1
66734,1
66735,1
66736,0
66737,0
66738,1
66739,1
66740,0
66741,0
66742,1
66743,1
66744,1
66745,0
66746,0
66747,1
66748,0
66749,1
66750,1
66751,1
66752,1
66753,0
66754,0
66755,1
66756,1
66757,0
66758,1
66759,0
66760,0
66761,0
66762,1
66763,0
66764,0
66765,0
66766,1
66767,1
66768,1
66769,1
66770,1
66771,0
66772,1
66773,0
66774,1
66775,0
66776,1
66777,0
66778,1
66779,0
66780,1
66781,1
66782,0
66783,0
66784,1
66785,1
66786,0
66787,0
66788,1
66789,1
66790,0
66791,0
66792,1
66793,0
66794,0
66795,0
66796,0
66797,0
66798,0
66799,0
66800,1
66801,0
66802,0
66803,0
66804,0
66805,0
66806,1
66807,0
66808,0
66809,1
66810,0
66811,0
66812,1
66813,0
66814,1
66815,1
66816,1
66817,0
66818,1
66819,0
66820,1
66821,0
66822,0
66823,0
66824,0
66825,1
66826,1
66827,1
66828,1
66829,1
66830,0
66831,1
66832,0
66833,0
66834,0
66835,1
66836,0
66837,0
66838,0
66839,1
66840,0
66841,1
66842,0
66843,0
66844,0
66845,0
66846,1
66847,1
66848,0
66849,0
66850,1
66851,0
66852,0
66853,0
66854,1
66855,0
66856,0
66857,1
66858,0
66859,0
66860,1
66861,0
66862,1
66863,1
66864,0
66865,0
66866,1
66867,1
66868,0
66869,1
66870,1
66871,1
66872,0
66873,1
66874,0
66875,0
66876,1
66877,0
66878,0
66879,0
66880,0
66881,0
66882,0
66883,0
66884,0
66885,0
66886,0
66887,1
66888,1
66889,1
66890,0
66891,1
66892,0
66893,0
66894,1
66895,0
66896,0
66897,0
66898,1
66899,1
66900,0
66901,1
66902,0
66903,1
66904,1
66905,0
66906,0
66907,0
66908,0
66909,0
66910,0
66911,1
66912,0
66913,0
66914,1
66915,1
66916,0
66917,1
66918,1
66919,1
66920,1
66921,0
66922,0
66923,0
66924,0
66925,1
66926,1
66927,0
66928,1
66929,0
66930,1
66931,0
66932,1
66933,0
66934,0
66935,0
66936,1
66937,0
66938,1
66939,0
66940,1
66941,1
66942,1
66943,1
66944,1
66945,0
66946,1
66947,0
66948,1
66949,1
66950,0
66951,0
66952,1
66953,0
66954,0
66955,0
66956,1
66957,0
66958,0
66959,1
66960,1
66961,1
66962,0
66963,0
66964,1
66965,0
66966,1
66967,1
66968,0
66969,0
66970,1
66971,0
66972,1
66973,0
66974,0
66975,0
66976,0
66977,1
66978,0
66979,1
66980,0
66981,0
66982,1
66983,0
66984,0
66985,0
66986,1
66987,0
66988,1
66989,0
66990,0
66991,1
66992,1
66993,0
66994,0
66995,0
66996,1
66997,0
66998,0
66999,0
67000,0
67001,0
67002,0
67003,1
67004,0
67005,1
67006,0
67007,0
67008,1
67009,0
67010,0
67011,1
67012,0
67013,0
67014,1
67015,0
67016,0
67017,0
67018,1
67019,0
67020,1
67021,0
67022,0
67023,1
67024,0
67025,0
67026,0
67027,1
67028,0
67029,0
67030,1
67031,1
67032,1
67033,1
67034,1
67035,0
67036,1
67037,0
67038,0
67039,0
67040,0
67041,1
67042,0
67043,0
67044,1
67045,0
67046,0
67047,1
67048,0
67049,0
67050,0
67051,1
67052,1
67053,1
67054,0
67055,0
67056,1
67057,0
67058,1
67059,0
67060,0
67061,1
67062,0
67063,0
67064,0
67065,0
67066,1
67067,1
67068,1
67069,1
67070,1
67071,0
67072,1
67073,0
67074,1
67075,0
67076,1
67077,0
67078,0
67079,0
67080,0
67081,0
67082,1
67083,0
67084,0
67085,0
67086,1
67087,0
67088,0
67089,1
67090,1
67091,0
67092,1
67093,1
67094,0
67095,1
67096,1
67097,0
67098,0
67099,0
67100,0
67101,0
67102,0
67103,0
67104,1
67105,1
67106,1
67107,0
67108,1
67109,0
67110,0
67111,0
67112,0
67113,1
67114,0
67115,0
67116,0
67117,0
67118,0
67119,0
67120,1
67121,1
67122,1
67123,0
67124,1
67125,0
67126,1
67127,1
67128,0
67129,1
67130,0
67131,0
67132,0
67133,1
67134,0
67135,0
67136,0
67137,0
67138,1
67139,0
67140,0
67141,0
67142,0
67143,0
67144,0
67145,0
67146,0
67147,0
67148,1
67149,0
67150,0
67151,0
67152,1
67153,1
67154,1
67155,1
67156,1
67157,0
67158,1
67159,0
67160,0
67161,0
67162,0
67163,1
67164,1
67165,0
67166,1
67167,0
67168,1
67169,0
67170,0
67171,0
67172,0
67173,0
67174,0
67175,0
67176,0
67177,1
67178,0
67179,0
67180,0
67181,0
67182,1
67183,1
67184,0
67185,0
67186,0
67187,0
67188,1
67189,1
67190,1
67191,0
67192,1
67193,0
67194,0
67195,1
67196,0
67197,1
67198,1
67199,0
67200,0
67201,1
67202,0
67203,1
67204,1
67205,1
67206,1
67207,0
67208,1
67209,0
67210,0
67211,0
67212,0
67213,1
67214,0
67215,0
67216,0
67217,0
67218,1
67219,1
67220,1
67221,0
67222,1
67223,0
67224,0
67225,0
67226,1
67227,1
67228,0
67229,1
67230,1
67231,0
67232,0
67233,1
67234,0
67235,0
67236,1
67237,0
67238,0
67239,0
67240,1
67241,1
67242,0
67243,0
67244,0
67245,1
67246,1
67247,0
67248,1
67249,1
67250,0
67251,0
67252,1
67253,0
67254,0
67255,0
67256,0
67257,0
67258,1
67259,0
67260,0
67261,1
67262,0
67263,0
67264,0
67265,1
67266,0
67267,0
67268,1
67269,1
67270,1
67271,1
67272,1
67273,1
67274,1
67275,0
67276,1
67277,0
67278,0
67279,0
67280,0
67281,0
67282,0
67283,1
67284,0
67285,0
67286,0
67287,1
67288,0
67289,0
67290,0
67291,0
67292,0
67293,1
67294,0
67295,0
67296,1
67297,1
67298,1
67299,0
67300,1
67301,1
67302,0
67303,1
67304,0
67305,0
67306,0
67307,0
67308,0
67309,1
67310,1
67311,1
67312,0
67313,0
67314,1
67315,0
67316,1
67317,1
67318,1
67319,0
67320,0
67321,0
67322,1
67323,0
67324,0
67325,0
67326,0
67327,0
67328,0
67329,1
67330,0
67331,0
67332,0
67333,0
67334,1
67335,1
67336,1
67337,1
67338,1
67339,0
67340,0
67341,0
67342,1
67343,0
67344,0
67345,0
67346,0
67347,1
67348,0
67349,1
67350,0
67351,1
67352,0
67353,1
67354,0
67355,0
67356,1
67357,0
67358,0
67359,0
67360,0
67361,0
67362,0
67363,1
67364,0
67365,0
67366,0
67367,0
67368,0
67369,0
67370,0
67371,0
67372,0
67373,0
67374,1
67375,0
67376,0
67377,1
67378,1
67379,1
67380,0
67381,0
67382,0
67383,0
67384,0
67385,1
67386,1
67387,0
67388,0
67389,0
67390,1
67391,1
67392,1
67393,0
67394,0
67395,0
67396,0
67397,0
67398,0
67399,0
67400,1
67401,0
67402,0
67403,0
67404,1
67405,0
67406,0
67407,0
67408,0
67409,1
67410,0
67411,0
67412,1
67413,1
67414,0
67415,0
67416,1
67417,1
67418,0
67419,0
67420,1
67421,1
67422,0
67423,1
67424,0
67425,0
67426,1
67427,1
67428,0
67429,0
67430,1
67431,0
67432,1
67433,0
67434,0
67435,1
67436,1
67437,0
67438,0
67439,1
67440,0
67441,0
67442,0
67443,1
67444,0
67445,0
67446,0
67447,1
67448,0
67449,0
67450,0
67451,1
67452,1
67453,0
67454,1
67455,1
67456,0
67457,1
67458,0
67459,0
67460,1
67461,0
67462,1
67463,1
67464,1
67465,0
67466,1
67467,0
67468,1
67469,0
67470,0
67471,0
67472,0
67473,0
67474,0
67475,0
67476,1
67477,0
67478,1
67479,1
67480,1
67481,1
67482,1
67483,0
67484,0
67485,0
67486,0
67487,0
67488,0
67489,1
67490,1
67491,0
67492,1
67493,1
67494,1
67495,0
67496,0
67497,1
67498,1
67499,0
67500,1
67501,1
67502,1
67503,0
67504,0
67505,0
67506,1
67507,1
67508,1
67509,1
67510,0
67511,1
67512,1
67513,0
67514,0
67515,0
67516,0
67517,1
67518,0
67519,0
67520,1
67521,0
67522,0
67523,0
67524,0
67525,1
67526,1
67527,0
67528,1
67529,1
67530,0
67531,1
67532,0
67533,0
67534,0
67535,0
67536,0
67537,1
67538,1
67539,1
67540,1
67541,1
67542,1
67543,1
67544,0
67545,0
67546,0
67547,0
67548,0
67549,0
67550,1
67551,1
67552,1
67553,1
67554,0
67555,1
67556,0
67557,0
67558,1
67559,0
67560,1
67561,0
67562,1
67563,1
67564,0
67565,1
67566,0
67567,0
67568,1
67569,0
67570,0
67571,0
67572,1
67573,0
67574,1
67575,1
67576,0
67577,0
67578,0
67579,0
67580,1
67581,0
67582,0
67583,0
67584,0
67585,0
67586,1
67587,0
67588,0
67589,1
67590,0
67591,0
67592,1
67593,0
67594,1
67595,1
67596,1
67597,0
67598,1
67599,1
67600,1
67601,0
67602,0
67603,1
67604,1
67605,0
67606,1
67607,0
67608,1
67609,0
67610,0
67611,0
67612,0
67613,1
67614,1
67615,0
67616,0
67617,0
67618,0
67619,0
67620,1
67621,1
67622,0
67623,1
67624,1
67625,0
67626,0
67627,0
67628,0
67629,0
67630,1
67631,0
67632,1
67633,1
67634,1
67635,0
67636,0
67637,1
67638,1
67639,1
67640,1
67641,1
67642,1
67643,1
67644,0
67645,1
67646,0
67647,1
67648,0
67649,0
67650,1
67651,1
67652,0
67653,0
67654,1
67655,1
67656,1
67657,1
67658,0
67659,1
67660,0
67661,1
67662,0
67663,1
67664,0
67665,0
67666,0
67667,0
67668,0
67669,0
67670,1
67671,1
67672,1
67673,1
67674,0
67675,0
67676,1
67677,0
67678,0
67679,0
67680,0
67681,0
67682,0
67683,1
67684,1
67685,0
67686,0
67687,1
67688,1
67689,1
67690,1
67691,1
67692,0
67693,1
67694,1
67695,0
67696,1
67697,1
67698,1
67699,0
67700,0
67701,0
67702,1
67703,0
67704,0
67705,1
67706,0
67707,0
67708,1
67709,0
67710,0
67711,0
67712,0
67713,1
67714,0
67715,1
67716,0
67717,1
67718,1
67719,0
67720,1
67721,1
67722,0
67723,1
67724,0
67725,0
67726,1
67727,1
67728,0
67729,0
67730,0
67731,1
67732,1
67733,0
67734,0
67735,0
67736,0
67737,0
67738,1
67739,1
67740,1
67741,0
67742,0
67743,1
67744,0
67745,0
67746,0
67747,1
67748,0
67749,0
67750,1
67751,0
67752,1
67753,0
67754,0
67755,0
67756,0
67757,1
67758,0
67759,1
67760,0
67761,0
67762,1
67763,1
67764,1
67765,0
67766,0
67767,0
67768,0
67769,1
67770,0
67771,1
67772,1
67773,0
67774,1
67775,0
67776,1
67777,0
67778,1
67779,0
67780,1
67781,0
67782,0
67783,1
67784,0
67785,0
67786,0
67787,0
67788,0
67789,1
67790,0
67791,0
67792,1
67793,0
67794,0
67795,0
67796,1
67797,1
67798,1
67799,1
67800,1
67801,0
67802,1
67803,0
67804,1
67805,1
67806,0
67807,1
67808,0
67809,0
67810,0
67811,1
67812,1
67813,0
67814,0
67815,1
67816,1
67817,1
67818,0
67819,1
67820,1
67821,0
67822,0
67823,1
67824,0
67825,0
67826,0
67827,1
67828,1
67829,0
67830,0
67831,0
67832,0
67833,1
67834,1
67835,0
67836,0
67837,1
67838,0
67839,1
67840,1
67841,0
67842,0
67843,0
67844,0
67845,0
67846,0
67847,1
67848,0
67849,1
67850,1
67851,1
67852,1
67853,1
67854,0
67855,0
67856,0
67857,0
67858,0
67859,0
67860,1
67861,1
67862,0
67863,0
67864,0
67865,0
67866,1
67867,0
67868,0
67869,1
67870,0
67871,0
67872,0
67873,0
67874,0
67875,0
67876,1
67877,0
67878,1
67879,1
67880,0
67881,1
67882,1
67883,1
67884,0
67885,0
67886,0
67887,0
67888,0
67889,0
67890,0
67891,0
67892,0
67893,0
67894,1
67895,0
67896,0
67897,0
67898,0
67899,1
67900,1
67901,0
67902,0
67903,0
67904,0
67905,1
67906,1
67907,1
67908,1
67909,0
67910,0
67911,0
67912,1
67913,1
67914,0
67915,0
67916,0
67917,0
67918,1
67919,0
67920,0
67921,0
67922,0
67923,0
67924,1
67925,0
67926,1
67927,0
67928,0
67929,0
67930,0
67931,0
67932,0
67933,1
67934,0
67935,1
67936,0
67937,0
67938,0
67939,1
67940,1
67941,1
67942,0
67943,1
67944,1
67945,1
67946,1
67947,1
67948,1
67949,1
67950,1
67951,1
67952,0
67953,0
67954,0
67955,1
67956,0
67957,1
67958,1
67959,1
67960,1
67961,1
67962,0
67963,0
67964,0
67965,0
67966,0
67967,0
67968,0
67969,1
67970,1
67971,1
67972,0
67973,1
67974,1
67975,0
67976,1
67977,1
67978,0
67979,1
67980,1
67981,1
67982,0
67983,0
67984,1
67985,0
67986,1
67987,1
67988,1
67989,1
67990,0
67991,0
67992,1
67993,1
67994,0
67995,0
67996,1
67997,0
67998,0
67999,0
68000,0
68001,0
68002,1
68003,0
68004,1
68005,1
68006,0
68007,0
68008,0
68009,0
68010,0
68011,1
68012,1
68013,0
68014,0
68015,0
68016,0
68017,1
68018,1
68019,0
68020,0
68021,1
68022,1
68023,0
68024,0
68025,0
68026,0
68027,1
68028,0
68029,1
68030,0
68031,0
68032,0
68033,0
68034,0
68035,1
68036,0
68037,0
68038,0
68039,0
68040,1
68041,0
68042,0
68043,0
68044,1
68045,0
68046,1
68047,0
68048,0
68049,0
68050,0
68051,1
68052,1
68053,0
68054,0
68055,0
68056,0
68057,0
68058,1
68059,1
68060,1
68061,0
68062,0
68063,1
68064,1
68065,1
68066,0
68067,0
68068,0
68069,0
68070,0
68071,0
68072,0
68073,0
68074,1
68075,0
68076,1
68077,1
68078,0
68079,1
68080,1
68081,1
68082,0
68083,0
68084,1
68085,0
68086,1
68087,1
68088,1
68089,0
68090,0
68091,1
68092,0
68093,0
68094,0
68095,0
68096,1
68097,0
68098,0
68099,1
68100,1
68101,0
68102,0
68103,0
68104,0
68105,1
68106,0
68107,0
68108,0
68109,0
68110,1
68111,0
68112,0
68113,0
68114,0
68115,0
68116,1
68117,0
68118,1
68119,0
68120,1
68121,1
68122,0
68123,0
68124,0
68125,0
68126,0
68127,0
68128,0
68129,1
68130,0
68131,1
68132,0
68133,0
68134,0
68135,0
68136,0
68137,1
68138,0
68139,0
68140,0
68141,1
68142,0
68143,0
68144,0
68145,0
68146,1
68147,0
68148,0
68149,1
68150,1
68151,0
68152,0
68153,1
68154,1
68155,0
68156,1
68157,1
68158,1
68159,0
68160,0
68161,0
68162,1
68163,0
68164,0
68165,0
68166,1
68167,0
68168,0
68169,1
68170,1
68171,0
68172,1
68173,0
68174,1
68175,0
68176,1
68177,1
68178,0
68179,0
68180,1
68181,1
68182,1
68183,0
68184,0
68185,0
68186,1
68187,0
68188,0
68189,0
68190,1
68191,0
68192,1
68193,1
68194,0
68195,0
68196,1
68197,0
68198,0
68199,0
68200,1
68201,1
68202,0
68203,1
68204,1
68205,1
68206,0
68207,0
68208,1
68209,1
68210,1
68211,0
68212,1
68213,1
68214,1
68215,1
68216,1
68217,0
68218,1
68219,0
68220,0
68221,0
68222,0
68223,0
68224,1
68225,0
68226,0
68227,0
68228,0
68229,1
68230,1
68231,0
68232,1
68233,0
68234,0
68235,0
68236,0
68237,1
68238,0
68239,1
68240,1
68241,0
68242,0
68243,0
68244,0
68245,1
68246,1
68247,0
68248,0
68249,1
68250,0
68251,0
68252,0
68253,1
68254,1
68255,0
68256,0
68257,0
68258,0
68259,1
68260,0
68261,0
68262,1
68263,1
68264,0
68265,0
68266,0
68267,1
68268,1
68269,1
68270,1
68271,0
68272,0
68273,0
68274,1
68275,0
68276,1
68277,0
68278,1
68279,1
68280,0
68281,0
68282,1
68283,1
68284,1
68285,0
68286,0
68287,1
68288,1
68289,1
68290,0
68291,1
68292,0
68293,0
68294,0
68295,0
68296,1
68297,0
68298,0
68299,0
68300,1
68301,1
68302,0
68303,0
68304,1
68305,0
68306,1
68307,0
68308,0
68309,0
68310,1
68311,0
68312,0
68313,0
68314,0
68315,1
68316,0
68317,0
68318,0
68319,1
68320,0
68321,0
68322,1
68323,1
68324,1
68325,0
68326,0
68327,1
68328,1
68329,1
68330,1
68331,0
68332,0
68333,1
68334,0
68335,0
68336,0
68337,0
68338,1
68339,0
68340,1
68341,1
68342,1
68343,1
68344,1
68345,0
68346,1
68347,0
68348,0
68349,0
68350,0
68351,1
68352,0
68353,0
68354,0
68355,1
68356,0
68357,1
68358,1
68359,0
68360,0
68361,0
68362,1
68363,0
68364,1
68365,0
68366,0
68367,0
68368,0
68369,1
68370,1
68371,0
68372,0
68373,0
68374,0
68375,0
68376,1
68377,1
68378,0
68379,1
68380,1
68381,0
68382,0
68383,1
68384,0
68385,1
68386,0
68387,0
68388,0
68389,0
68390,0
68391,1
68392,1
68393,0
68394,0
68395,1
68396,0
68397,0
68398,0
68399,0
68400,0
68401,0
68402,1
68403,0
68404,0
68405,1
68406,0
68407,0
68408,1
68409,0
68410,0
68411,1
68412,0
68413,1
68414,0
68415,1
68416,0
68417,0
68418,1
68419,1
68420,0
68421,0
68422,0
68423,0
68424,0
68425,0
68426,1
68427,1
68428,0
68429,0
68430,1
68431,1
68432,1
68433,0
68434,1
68435,0
68436,1
68437,0
68438,1
68439,0
68440,1
68441,0
68442,1
68443,1
68444,1
68445,1
68446,0
68447,1
68448,1
68449,1
68450,0
68451,0
68452,0
68453,0
68454,1
68455,1
68456,0
68457,0
68458,1
68459,0
68460,1
68461,1
68462,1
68463,0
68464,0
68465,0
68466,0
68467,0
68468,1
68469,0
68470,0
68471,1
68472,1
68473,0
68474,1
68475,0
68476,0
68477,1
68478,1
68479,0
68480,0
68481,1
68482,0
68483,1
68484,1
68485,1
68486,1
68487,1
68488,0
68489,1
68490,0
68491,1
68492,0
68493,0
68494,1
68495,0
68496,1
68497,0
68498,1
68499,1
68500,0
68501,1
68502,1
68503,0
68504,0
68505,1
68506,0
68507,1
68508,0
68509,0
68510,1
68511,1
68512,1
68513,0
68514,0
68515,0
68516,1
68517,1
68518,1
68519,0
68520,1
68521,1
68522,0
68523,1
68524,0
68525,0
68526,0
68527,0
68528,1
68529,0
68530,1
68531,0
68532,0
68533,1
68534,1
68535,1
68536,1
68537,0
68538,0
68539,0
68540,0
68541,1
68542,0
68543,0
68544,0
68545,0
68546,0
68547,1
68548,1
68549,0
68550,1
68551,1
68552,0
68553,0
68554,1
68555,1
68556,0
68557,1
68558,0
68559,0
68560,1
68561,0
68562,0
68563,1
68564,0
68565,0
68566,0
68567,0
68568,0
68569,1
68570,0
68571,1
68572,1
68573,0
68574,0
68575,0
68576,0
68577,0
68578,0
68579,0
68580,0
68581,0
68582,0
68583,1
68584,0
68585,1
68586,0
68587,1
68588,0
68589,0
68590,0
68591,1
68592,0
68593,0
68594,0
68595,0
68596,0
68597,0
68598,0
68599,1
68600,0
68601,1
68602,0
68603,1
68604,0
68605,1
68606,0
68607,0
68608,0
68609,0
68610,0
68611,0
68612,1
68613,0
68614,1
68615,0
68616,1
68617,1
68618,0
68619,0
68620,0
68621,1
68622,0
68623,0
68624,1
68625,1
68626,1
68627,0
68628,1
68629,0
68630,0
68631,1
68632,1
68633,0
68634,1
68635,1
68636,0
68637,1
68638,0
68639,0
68640,0
68641,0
68642,0
68643,0
68644,0
68645,1
68646,0
68647,0
68648,0
68649,0
68650,0
68651,0
68652,0
68653,0
68654,0
68655,0
68656,0
68657,0
68658,0
68659,1
68660,0
68661,0
68662,0
68663,0
68664,0
68665,1
68666,0
68667,1
68668,1
68669,0
68670,1
68671,0
68672,0
68673,0
68674,1
68675,0
68676,1
68677,0
68678,1
68679,1
68680,0
68681,0
68682,0
68683,1
68684,1
68685,1
68686,0
68687,1
68688,1
68689,0
68690,1
68691,0
68692,0
68693,0
68694,0
68695,1
68696,0
68697,1
68698,1
68699,0
68700,1
68701,0
68702,0
68703,1
68704,0
68705,0
68706,0
68707,0
68708,0
68709,0
68710,1
68711,0
68712,1
68713,1
68714,1
68715,0
68716,0
68717,0
68718,0
68719,1
68720,1
68721,1
68722,0
68723,0
68724,1
68725,0
68726,0
68727,1
68728,0
68729,0
68730,1
68731,1
68732,0
68733,1
68734,1
68735,0
68736,1
68737,1
68738,0
68739,0
68740,0
68741,0
68742,0
68743,1
68744,1
68745,0
68746,0
68747,0
68748,0
68749,0
68750,0
68751,0
68752,1
68753,0
68754,1
68755,0
68756,0
68757,1
68758,1
68759,0
68760,0
68761,1
68762,1
68763,1
68764,0
68765,0
68766,0
68767,1
68768,1
68769,0
68770,0
68771,1
68772,0
68773,0
68774,1
68775,0
68776,0
68777,1
68778,1
68779,0
68780,1
68781,1
68782,0
68783,1
68784,0
68785,0
68786,1
68787,0
68788,1
68789,1
68790,0
68791,0
68792,0
68793,1
68794,0
68795,1
68796,0
68797,0
68798,0
68799,1
68800,1
68801,1
68802,0
68803,0
68804,0
68805,0
68806,0
68807,1
68808,0
68809,1
68810,0
68811,1
68812,0
68813,0
68814,0
68815,1
68816,0
68817,1
68818,1
68819,0
68820,0
68821,1
68822,0
68823,0
68824,1
68825,1
68826,1
68827,0
68828,0
68829,0
68830,1
68831,1
68832,1
68833,0
68834,0
68835,1
68836,0
68837,0
68838,1
68839,0
68840,1
68841,1
68842,1
68843,0
68844,0
68845,0
68846,1
68847,1
68848,0
68849,0
68850,0
68851,0
68852,0
68853,1
68854,0
68855,1
68856,1
68857,1
68858,0
68859,0
68860,0
68861,1
68862,0
68863,0
68864,1
68865,1
68866,0
68867,0
68868,0
68869,0
68870,0
68871,0
68872,0
68873,0
68874,1
68875,0
68876,0
68877,0
68878,0
68879,0
68880,1
68881,1
68882,1
68883,1
68884,1
68885,1
68886,0
68887,1
68888,1
68889,0
68890,0
68891,0
68892,1
68893,0
68894,0
68895,0
68896,0
68897,0
68898,0
68899,1
68900,0
68901,0
68902,1
68903,1
68904,1
68905,0
68906,1
68907,0
68908,0
68909,0
68910,0
68911,0
68912,1
68913,0
68914,0
68915,0
68916,1
68917,0
68918,0
68919,1
68920,0
68921,1
68922,1
68923,1
68924,0
68925,0
68926,0
68927,0
68928,0
68929,0
68930,0
68931,0
68932,1
68933,0
68934,0
68935,0
